CODIGO	CLAVE	PRECIO1	PRECIO2	COSTO	ULTIMO_COSTO	DESCRIPCION
01101832	JDR10E38	0.0000	0.0000	3260.0000	3260.0000	JUNTA DRESSER ESTILO 38 PARA TUBO DE 254 MM (10")
01212284	THDPE14RD17	0.0000	0.0000	1158.1201	1158.1201	TUBO DE HDPE DE 355 MM. RD 17 (14")
01212285	THDPE14RD21	0.0000	0.0000	949.4535	949.4535	TUBO DE HDPE DE 355 MM. RD 21 (14")
01301956	TSC12X9.5GL	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 09.5 MM. GALV. LISO (12" X 3/8")
01300750	TSC1040GL	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 09.3 MM. GALV. LISO (10" CED. 40)
01300746	TSC840GL	0.0000	0.0000	1811.2780	1811.2780	TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 08.2 MM. GALV. LISO (8" CED. 40)
01300740	TSC640GL	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. GALV. LISO (6" CED. 40)
01300763	TSC340GL	0.0000	0.0000	547.5900	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. GALV. LISO (3" CED. 40)
01300758	TSC240GL	0.0000	0.0000	290.0500	350.4710	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. GALV. LISO (2" CED. 40)
01301548	THDPE4RD17	0.0000	0.0000	110.8572	110.8572	TUBO DE HDPE DE 102 MM. RD 17 (4")
01301550	THDPE8RD17	0.0000	0.0000	406.8192	406.8192	TUBO DE HDPE DE 203 MM. RD 17 (8")
01101379	THDPE12RD17	0.0000	0.0000	895.4959	895.4959	TUBO DE HDPE DE 305 MM. RD 17 (12")
01301959	THDPE16RD17	0.0000	0.0000	1409.8816	1409.8816	TUBO DE HDPE DE 406 MM. RD 17 (16")
01301960	THDPE10RD11	0.0000	0.0000	814.7581	814.7581	TUBO DE HDPE DE 254 MM. RD 11 (10")
01301961	TCC2220	0.0000	0.0000	4887.7000	4887.7000	TUBO DE ACERO AL CARBON CON COSTURA DE 558.8 X 09.5 MM (22" CED. 20 )
01500081	CRE1/2	0.0000	0.0000	10.1800	10.1800	CONECTOR RECTO PARA TUBO FLEXIBLE DE 013 MM. (1/2")
01101847		0.0000	0.0000	0.0000	0.0000	TUBO CONDUIT PARED DELGADA GALV. 4 SIN COPLE
01101848	TCC3/4GC/CP	0.0000	0.0000	207.4800	207.4800	TUBO CONDUIT PARED GRUESA DE 026 MM. GALV. (3/4") CON COPLE
01101858		0.0000	0.0000	0.0000	0.0000	TUBO LICUATITE ELECPLAS 76MM
01101859		0.0000	0.0000	0.0000	0.0000	TUBO LICUATITE ELECPLAS 51MM R .30MTS
01101860		0.0000	0.0000	0.0000	0.0000	CONECTOR RECTO PARA TUBO LICUATITE DE 3
01101861		0.0000	0.0000	0.0000	0.0000	CONECTOR RECTO PARA TUBO LICUATITE DE 2
01301962	TCPVCRD13.5X13FG	0.0000	0.0000	42.7100	42.7100	TUBO DE CPVC FG RD 13.5 DE 013 MM. 
01301963	TCPVCRD13.5X3/4FG	0.0000	0.0000	82.2700	82.2700	TUBO DE CPVC FG RD 13.5 DE 019 MM.
01301964	TPVC1/240HABOC	0.0000	0.0000	55.1400	55.1400	TUBO DE PVC DE 013 MM. HID. ABOC. (1/2" CED. 40)
01301965	TPVC03/440HABOC	0.0000	0.0000	73.4700	73.4700	TUBO DE PVC DE 019 MM. HID. ABOC. (3/4" CED. 40)
01301966	TPVC140HABOC	0.0000	0.0000	109.5600	109.5600	TUBO DE PVC DE 025 MM. HID. ABOC. (1" CED. 40)
01301967	TPVC11/440HABOC	0.0000	0.0000	210.6898	210.6898	TUBO DE PVC DE 032 MM. HID. ABOC. (1 1/4" CED. 40)
01301968	TPVC4SC	0.0000	0.0000	215.4600	215.4600	TUBO DE PVC DE 102 MM. SAN. CEM. (4")
01301969	TPVC2SC	0.0000	0.0000	82.9800	82.9800	TUBO DE PVC DE 051 MM. SAN. CEM. (2")
01301970	TPVC040SANC	0.0000	0.0000	55.8300	55.8300	TUBO DE PVC SAN. CEM. DE 040 MM.
01212421	TAEP3/4	0.0000	0.0000	0.0000	0.0000	TAPON EXTERIOR DE PLASTICO PARA TUBO DE 19 MM. ( 3/4" )
01212422	TAEP4	0.0000	0.0000	0.0000	0.0000	TAPON EXTERIOR DE PLASTICO PARA TUBO DE 102 MM. ( 4" )
01212423	TAEP6	0.0000	0.0000	0.0000	0.0000	TAPON EXTERIOR DE PLASTICO PARA TUBO DE 152 MM. ( 6" )
01212424	TAEP8	0.0000	0.0000	0.0000	0.0000	TAPON EXTERIOR DE PLASTICO PARA TUBO DE 203 MM. ( 8" )
01212425	TAEP1	0.0000	0.0000	0.0000	0.0000	TAPON EXTERIOR DE PLASTICO PARA TUBO DE 25 MM. ( 1" )
01212426	TAEP10	0.0000	0.0000	0.0000	0.0000	TAPON EXTERIOR DE PLASTICO PARA TUBO DE 254 MM. ( 10" )
01212427	TAEP12	0.0000	0.0000	0.0000	0.0000	TAPON EXTERIOR DE PLASTICO PARA TUBO DE 305 MM. ( 12" )
01212428	TAEP11/2	0.0000	0.0000	0.0000	0.0000	TAPON EXTERIOR DE PLASTICO PARA TUBO DE 38 MM. ( 1 1/2" )
01212429	TAEP16	0.0000	0.0000	0.0000	0.0000	TAPON EXTERIOR DE PLASTICO PARA TUBO DE 406 MM. ( 16" )
01212430	TAEP2	0.0000	0.0000	0.0000	0.0000	TAPON EXTERIOR DE PLASTICO PARA TUBO DE 51 MM. ( 2" )
01212431	TAEP3/4	0.0000	0.0000	0.0000	0.0000	TAPON EXTERIOR DE PLASTICO PARA TUBO DE 76 MM. ( 3" )
01301971	THDPE6RD11	0.0000	0.0000	674.3153	663.8788	TUBO DE HDPE DE 152 MM. RD 11 (6")
01301972	THDPE3RD17	0.0000	0.0000	63.5381	63.5381	TUBO DE HDPE DE 076 MM. RD 17 (3")
01301974	TCC21/240R	0.0000	0.0000	196.5912	160.5800	TUBO DE ACERO AL CARBON CON COSTURA DE 073.0 X 05.2 MM. ROSC. ( 2 1/2" CED. 40 )
01301975	TSC580GL	0.0000	0.0000	1113.6200	1113.6200	TUBO DE ACERO AL CARBON SIN COSTURA 141.3 X 09.5 MM. GALV. LISO (5" CED. 80)
01301977	TSC11/280AI316	0.0000	0.0000	990.1808	990.1808	TUBO A/INOX. S/COSTURA T-316 DE 048.3 X 05.1 MM (11/2" CED 80)
01301978	TCC240AI316	0.0000	0.0000	603.3545	603.3545	TUBO A/INOX. C/COSTURA T-316 DE 060.3 X 03.9 MM. (2" CED. 40)
01301979	THDPE4RD7.3	0.0000	0.0000	202.4732	202.4732	TUBO DE HDPE DE 102 MM. RD 7.3 (4")
01301980	THDPE6RD9	0.0000	0.0000	334.1791	334.1791	TUBO DE HDPE DE 152 MM. RD 9 (6")
01301981	THDPE10RD7.3	0.0000	0.0000	1106.2468	1106.2468	TUBO DE HDPE DE 254 MM. RD 7.3 (10")
01301982	THDPE12RD7	0.0000	0.0000	1711.7610	1711.7610	TUBO DE HDPE DE 305 MM. RD 7 (12")
01212503	TSC1/280GR	0.0000	0.0000	135.1800	67.9000	TUBO DE ACERO AL CARBON SIN COSTURA 021.3 X 03.7 MM. GALV. ROSC. ( 1/2" CED. 80 )
01301983	TCC140GL	0.0000	0.0000	129.2000	55.1400	TUBO DE ACERO AL CARBON CON COSTURA DE 033.4 X 03.4 MM. GALV. LISO ( 1" CED. 40 )
01301984	TCC11/480	0.0000	0.0000	103.8400	107.1841	TUBO DE ACERO AL CARBON CON COSTURA DE 042.2 X 04.85 MM. (1 1/4 CED. 80)
01301985	TCC210E	0.0000	0.0000	101.1731	100.9300	TUBO DE A/C C/C DE 060.3 X 02.8 MM. ROJA RAN (2" CED. 10)
01301986	TCC2040	0.0000	0.0000	4096.9487	4096.9487	TUBO DE ACERO AL CARBON CON COSTURA DE 508 X 15.1 MM. ( 20" CED. 40 )
01301987	TCC610G	0.0000	0.0000	460.5800	460.5800	TUBO DE A/C C/C DE 168.3 X 03.4 MM. GALV. LISO (6" CED. 10)
01301988	TCC410G	0.0000	0.0000	287.7019	287.7019	TUBO DE A/C C/C DE 114.3 X 03.0 MM. GALV. LISO (4" CED. 10)
01301989	TCC310G	0.0000	0.0000	196.4600	196.4600	TUBO DE A/C C/C DE 088.9 X 03.0 MM. GALV. LISO (3" CED. 10)
01301990	TCC210RJARATM	0.0000	0.0000	1048.8081	1049.2525	TUBO DE A/C C/C DE 060.3 X 02.8 MM. ROJA RAN. (2" CED. 10)
                      
01301991	TCPVC2BLAZE	0.0000	0.0000	999.2064	999.2064	TUBO DE CPVC DE 051 MM. BLAZE (2")
01301993	TPVC4RD14C900	0.0000	0.0000	1074.6020	1074.6020	TUBO DE PVC DE 102 MM. C900 (4" RD 14) 
01301992	TCPVC75BLAZE	0.0000	0.0000	2649.2842	2649.2842	TUBO DE CPVC DE 075 MM. BLAZE (3")
01301994	TCC410E	0.0000	0.0000	212.2300	212.2300	TUBO DE A/C C/C DE 114.3 X 03.0 MM. LISO (4" CED. 10) SPS
01301995	TSC21/240R	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 073.0 X 05.2 MM. ROSC. (2 1/2" CED. 40)
01301996	TPVC180	0.0000	0.0000	28.6066	28.6066	TUBO DE PVC DE 025 MM. (1" CED. 80)
01301997	TPVC11/280	0.0000	0.0000	47.0283	47.0283	TUBO DE PVC  DE 038 MM. (1 1/2" CED. 80)
01301998	TSC280TM	0.0000	0.0000	1823.1126	1436.9822	COD. ART.R03710001 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A 106 GR. B. DE 2" CED. 80
01301999	TSC380TM	0.0000	0.0000	2456.8600	2725.7760	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 07.6 MM. (3" CED. 80)
01302000	TCC410RAG	0.0000	0.0000	291.6200	291.6200	TUBO DE A/C C/C DE 114.3 X 03.0 MM. GALV. RAN. (4" CED. 10)
01302001	TSC680R	0.0000	0.0000	1286.6730	1286.6730	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 11.0 MM. ROSC. (6" CED. 80)
01302002	TSC180AI316	0.0000	0.0000	698.7026	698.7026	TUBO A/INOX. S/COSTURA T-316 DE 033.4 X 04.5 MM (1" CED 80)
01302003	TSC860	0.0000	0.0000	1845.5515	1837.8079	TUBO DE ACERO AL CARBON SIN COSTURA 219.1 X 10.3 MM. (8" CED. 60)
01302004	THDPE11/2RD17	0.0000	0.0000	18.6989	18.6989	TUBO DE HDPE DE 038 MM. RD 17 (1 1/2")
01302005	THDPE11/4RD17	0.0000	0.0000	14.5012	14.5012	TUBO DE HDPE DE 032 MM. RD 17 (1 1/4")
01302006	THDPE1RD17	0.0000	0.0000	12.7839	12.7839	TUBO DE HDPE DE 025 MM. RD 17 (1")
01302007	TSC440R	0.0000	0.0000	666.9997	666.9997	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. ROSC. (4" CED. 40)
01302008	TCC11/210RJARATM	0.0000	0.0000	799.8622	800.0050	TUBO DE A/C C/C DE 048.3 X 02.8 MM. ROJA RAN. (1 1/2" CED. 10)
01302009	TCC21/240GRA	0.0000	0.0000	201.0300	201.0300	TUBO DE ACERO AL CARBON CON COSTURA DE 073.0 X 05.2 MM. GALV. RAN. (2 1/2" CED. 40)
01302010	TCC11/240GRA	0.0000	0.0000	113.1500	0.0000	TUBO DE ACERO AL CARBON CON COSTURA DE 048.3 X 03.7 MM. GALV. RAN. (1 1/2" CED. 40)
01302011	TCC310RJARATM	0.0000	0.0000	1648.7639	1404.0552	TUBO DE A/C C/C DE 088.9 X 03.0 MM. ROJA RAN. (3 CED. 10)
01302012	TSC21/2160TM	0.0000	0.0000	2344.7100	0.0000	COD. ART. R05160001 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR. B DE DE 2 1/2" CED. 160
01302013	TSC11/280TM	0.0000	0.0000	1479.8700	1506.4332	COD. ART. R03650003 TUBO DE ACERO AL CARBON SIN COSTURA ASTM-A-106 GR. B DE DE 1 1/2" CED. 80
01301076	TSC1480	576.6100	0.0000	7268.8874	7268.8874	TUBO DE ACERO AL CARBON SIN COSTURA 355.6 X 19.0 MM. (14" CED. 80)
01301094	TSC1660	602.0200	0.0000	6462.4949	6462.4949	TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 16.6 MM. (16" CED. 60)
01301158	TSC24X12.7	0.0000	0.0000	9796.7418	9796.7418	TUBO DE ACERO AL CARBON SIN COSTURA DE 610 X 12.7 MM. (24" CED.XS)
01301164	TSC2480	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 610 X 30.9 MM. (24" CED.80)
01301039	TSC1030	190.1900	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 7.8 MM. (10" CED. 30)
01301030	TSC10120	490.5000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 273.1 X 21.4 MM. (10" CED. 120)
01302014	TSC240AI316	0.0000	0.0000	1077.8060	1077.8060	TUBO A/INOX. S/COSTURA T-316 DE 060.3 X 03.9 MM. (2" CED. 40)
01302015	TSC14X12.7	393.6000	0.0000	4505.0452	4505.0452	TUBO DE ACERO AL CARBON SIN COSTURA 355.6 X 12.7 MM. (14" X 1/2")
01302016	TPVC640DWVA	1040.9300	1040.9342	165.1088	165.1088	TUBO DE PVC DE 152 MM. DWV ABOC. (6" CED. 40)
01302017	TPVC240DWVA	0.0000	0.0000	54.6891	54.7644	TUBO DE PVC DE 051 MM. DWV ABOC. (2" CED. 40)
01302018	TPVC440DWV	0.0000	0.0000	108.0037	108.0082	TUBO DE PVC DE 102 MM. DWV (4" CED. 40)
01302019	TPVC11/240DWVA	0.0000	0.0000	27.3998	27.3998	TUBO DE PVC DE 038 MM. DWV ABOC (1 1/2" CED. 40) 
01300448	TCC3/480TM1	0.0000	0.0000	361.2600	0.0000	COD. ART. R03050006 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 Gr. A DE 3/4" DE DIAMETRO
01300447	TCC11/480TM1	0.0000	0.0000	1266.0893	0.0000	COD. ART. R03070001 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1 1/4 DE DIAMETRO
01300437	TCC180TM1	0.0000	0.0000	514.9500	0.0000	COD. ART. R03060001 TUBO DE ACERO AL CARBON CON COSTURA CED. 80 ASTM-A-53 GR. A DE 1" DE DIAMETRO
01302021	TCC840FT	0.0000	0.0000	308.7600	308.7600	TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. (8" CED. 40)
01302022	TCC1040FT	0.0000	0.0000	437.6900	437.6900	TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 09.3 MM. (10" CED. 40)
01302023	TCC12X9.5FT	0.0000	0.0000	532.7900	532.7900	TUBO DE ACERO AL CARBON CON COSTURA DE 324 X 09.5 MM. (12" X 3/8")
01301195	TSC1/480CH	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 013.7 X 03.0 MM. (1/4" CED. 80)
01302024	TCC1630FT	0.0000	0.0000	672.6900	672.6900	TUBO DE ACERO AL CARBON CON COSTURA DE 406 X 09.5 MM. (16" CED. 30)
01302025	TCC2020FT	0.0000	0.0000	844.9000	844.9000	TUBO DE ACERO AL CARBON CON COSTURA DE 508 X 09.5 MM. (20" CED. 20)
01302026	TCC2420	0.0000	0.0000	3700.0000	3700.0000	TUBO DE ACERO AL CARBON CON COSTURA DE 610 X 09.5 MM. ( 24" CED. 20 )
01302027	TSC240FT	0.0000	0.0000	51.2700	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 03.9 MM. (2" CED. 40)
01302028	TSC340FT	0.0000	0.0000	94.3399	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. (3" CED. 40)
01302029	TSC440FT	0.0000	0.0000	141.5397	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 06.0 MM. (4" CED. 40)
01302030	TSC640FT	0.0000	0.0000	246.4207	246.4207	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 07.1 MM. (6" CED. 40)
01302031	TSC280FT	0.0000	0.0000	68.0998	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 060.3 X 05.5 MM. (2" CED. 80)
01302032	TSC380FT	0.0000	0.0000	128.5698	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 07.6 MM. (3" CED. 80)
01302033	TSC680FT	0.0000	0.0000	359.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 168.3 X 11.0 MM. (6" CED. 80)
01302034	TCC2020	0.0000	0.0000	2720.0000	2720.0000	TUBO DE ACERO AL CARBON CON COSTURA DE 508 X 09.5 MM. (20" CED. 20)
01302035	TSC3/480R	0.0000	0.0000	129.2500	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 03.9 MM. ROSC. (3/4" CED. 80)
01302036	TCC1620	0.0000	0.0000	1440.5900	1440.5900	TUBO DE ACERO AL CARBON CON COSTURA DE 406 X 07.9 MM. (16" CED. 20)
01302037	TPVC4S	0.0000	0.0000	35.9100	35.9100	TUBO DE PVC DE 102 MM. SAN. (4")
01302038	TPVC6S	0.0000	0.0000	0.0000	0.0000	TUBO DE PVC DE 152 MM. SAN. (6")
01302042	TCPVC280C	0.0000	0.0000	2025.5400	2025.5400	TUBO DE CPVC DE 051 MM. CEM. (2" CED. 80)
01302043	THDPE2RD11	0.0000	0.0000	38.1746	38.1746	TUBO DE HDPE DE 051 MM. RD 11 (2")
01302044	TPVC6RD14C900	0.0000	0.0000	4074.4561	4757.3003	TUBO DE PVC DE 152 MM. C900 (6" RD 14)
01302045	TPVC8RD14C900	0.0000	0.0000	8032.6488	8032.6488	TUBO DE PVC DE 203 MM. C900 (8" RD 14)
01302046	TPVC4RD14C900	0.0000	0.0000	2463.3631	2463.3641	TUBO DE PVC DE 102 MM. C900 (4" RD 14)
01302048	TCPVC11/2BLAZE	0.0000	0.0000	83.1432	143.6696	TUBO DE CPVC DE 038 MM. BLAZE (1 1/2")
01302049	TCPVC3/4BLAZE	0.0000	0.0000	0.0000	0.0000	TUBO DE CPVC DE 019 MM. BLAZE 3/4"
01302050	TCC1040GRA	0.0000	0.0000	1525.2400	1525.2400	TUBO DE ACERO AL CARBON CON COSTURA DE 273.1 X 09.3 MM. GALV. RAN. (10" CED. 40)
01302051	TCC840GRA	0.0000	0.0000	1075.8400	1075.8400	TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 08.2 MM. GALV. LISO (8" CED. 40)
01302052	TCR1/2M	0.0000	0.0000	82.9900	82.9900	TUBO DE COBRE RIGIDO DE 013 MM. TIPO M (1/2")
01302053	TCR1/4M	0.0000	0.0000	46.4574	46.4574	TUBO DE COBRE RIGIDO DE 06 MM. TIPO M (1/4")
01302054	TPVC10RD14C900	0.0000	0.0000	1238.9999	1238.9999	TUBO DE PVC DE 254 MM. C900 (10" RD 14)
01102192	CP10F905	0.0000	0.0000	3115.5197	3115.5197	COPLE PARA TUBO DE HDPE VICTAULIC FIGURA 905 DE 254 MM. (10")
01302056	TCC820	0.0000	0.0000	1447.7100	1447.7100	TUBO DE ACERO AL CARBON CON COSTURA DE 219.1 X 06.3 MM. (8" CED. 20)
01302057	TCC1420	0.0000	0.0000	1256.8900	1256.8900	TUBO DE ACERO AL CARBON CON COSTURA DE 356 X 07.9 MM. (14" CED. 20)
01302058	TPVC160SC	0.0000	0.0000	383.5400	383.5400	TUBO DE PVC DE 152 MM. SAN. CEM. (6")
01302059	TCC11/410RJARATM	0.0000	0.0000	598.5268	590.4015	TUBO DE A/C C/C DE 042.2 X 02.8 MM. ROJA RAN. (1 1/4" CED. 10)
01302060	TCC4DFE	0.0000	0.0000	0.0000	0.0000	TUBO DE A/C C/C DE 114.3 MM. CED. 7 LISO (4") SPS
01302062	TCPVC280CORZAN	0.0000	0.0000	103.9730	100.0331	TUBO DE CPVC CORZAN DE 051 MM.  (2" CED. 80)
01302063	TCPVC21/280CORZAN	0.0000	0.0000	1845.0000	92.1859	TUBO DE CPVC CORZAN DE 064 MM.  (2 1/2" CED. 80)
01302064	TCPVC380CORZAN	0.0000	0.0000	195.3480	187.9356	TUBO DE CPVC CORZAN DE 076 MM.  (3" CED. 80)
01302065	TCPVC480CORZAN	0.0000	0.0000	221.2000	221.2000	TUBO DE CPVC CORZAN DE 102 MM.  (4" CED. 80) 
01302066	TPVC180	0.0000	0.0000	35.4532	40.3500	TUBO DE PVC DE 025 MM. (1" CED. 80)
01102318	SOP8TOLB3092	0.0000	0.0000	7984.8500	7520.6100	SOPORTE TOLCO DE SILLIN TUBO AJUSTABLE C/YUGO DE 200 MM. MOD. B3092 (8") 
01102319	SOP10TOLB3092	0.0000	0.0000	9661.8400	9661.8400	SOPORTE TOLCO DE SILLIN TUBO AJUSTABLE C/YUGO DE 254 MM. MOD. B3092 (10")
01102320	SOP11/2TOLB3092	0.0000	0.0000	4384.0600	4384.0600	SOPORTE TOLCO DE SILLIN TUBO AJUSTABLE C/YUGO DE 038 MM. MOD. B3092 (1 1/2")
01302067	TPVC240HABOC	0.0000	0.0000	234.3345	240.6906	TUBO DE PVC DE 051 MM. HID. ABOC. (2" CED. 40)
01302068	TPVC1RD26HABOC	0.0000	0.0000	51.3774	51.3774	TUBO DE PVC DE 025 MM. HID. ABOC. (1" RD 26)
01302069	TPVC1040DWV	0.0000	0.0000	4360.7375	4360.7375	TUBO DE PVC DE 254 MM. DWV (10" CED. 40)
01302070	TPVC840DWV	0.0000	0.0000	2902.0201	2902.0201	TUBO DE PVC DE 203 MM. DWV (8" CED. 40)
01302071	TCC440AI316	0.0000	0.0000	2117.3755	3040.8416	TUBO A/INOX. C/COSTURA T-316 DE 114.3 X 06.0 MM. (4" CED. 40)
01302072	TCC340AI316	0.0000	0.0000	1186.5892	1185.4499	TUBO A/INOX. C/COSTURA T-316 DE 088.9 X 05.5 MM. (3" CED. 40)
01302073	THD6	0.0000	0.0000	10277.1200	10277.1200	TUBO DE HIERRO DULCTIL DE 150 MM. (6")
01302074	THD10	0.0000	0.0000	21706.5200	21706.5200	TUBO DE HIERRO DULCTIL CLASE 50 DE 250 MM. (10")
01302075	TSC1160GR	0.0000	0.0000	181.6500	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 06.4 MM. GALV. ROSC. (1" CED. 160)
01302076	TSC11/2160GR	0.0000	0.0000	318.0500	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 048.3 X 07.1 MM. GALV. ROSC. (1 1/2" CED. 160)
01102392	SOP6TOLB3092	0.0000	0.0000	0.0000	0.0000	SOPORTE TOLCO DE SILLIN TUBO AJUSTABLE C/YUGO DE 152 MM. MOD. B3092 (6")
01302077	TCC3030	0.0000	0.0000	7919.6400	7919.6400	TUBO DE ACERO AL CARBON CON COSTURA DE 762 X 15.88 MM. (30" CED. 30)
01302078	TCC24X15.88	0.0000	0.0000	5071.2300	5071.2300	TUBO DE ACERO AL CARBON CON COSTURA DE 610 X 15.88 MM. (24" X 0.625")
01302081	TPVC340DWV	0.0000	0.0000	0.0000	0.0000	TUBO DE PVC DWV DE 076 MM. ABOC (3" CED. 40)
01302082	TCC21/210E	0.0000	0.0000	0.0000	0.0000	TUBO DE A/C C/C DE 073.0 X 03.0 MM. LISO (2 1/2" CED. 10)
01302084	TPVC1240DWV	0.0000	0.0000	5716.3852	5923.5041	TUBO DE PVC DE 305 MM. DWV (12" CED. 40)
01302085	TSC310AI316	0.0000	0.0000	1033.1781	1519.7274	TUBO A/INOX. S/COSTURA T-316 DE 088.9 X 03.1 MM. (3" CED. 10)
01302086	TSC11/210AI316	0.0000	0.0000	453.3122	453.3122	TUBO A/INOX. S/COSTURA T-316 DE 048.3 X 02.1 MM. (1 1/2" CED. 10)
01302087	TSC110AI316	0.0000	0.0000	348.3187	344.7891	TUBO A/INOX. S/COSTURA T-316 DE 033.4 X 02.7 MM. (1" CED 10)
01302088	TSC3/410AI316	0.0000	0.0000	221.3173	221.3173	TUBO A/INOX. S/COSTURA T-316 DE 026.7 X 02.1 MM (3/4" CED 10)
01302089	TSC1/210AI316	0.0000	0.0000	173.7535	173.7535	TUBO A/INOX. S/COSTURA T-316 DE 021.3 X 02.1 MM. (1/2" CED 10)
01302090	TSC1260E	0.0000	0.0000	4732.9669	4732.9669	TUBO DE ACERO AL CARBON SIN COSTURA 323.8 X 14.3 MM. (12" CED. 60)
01302091	TSC2060E	0.0000	0.0000	12008.4030	12008.4030	TUBO DE ACERO AL CARBON SIN COSTURA 508 X 20.6 MM. (20" CED. 60)
01302092	TSC18X12.7E	0.0000	0.0000	14834.8533	14834.8533	TUBO DE ACERO AL CARBON SIN COSTURA 457 X 12.7 MM. (18" X 1/2")
01302093	TSC16100E	0.0000	0.0000	10228.9464	10025.0327	TUBO DE ACERO AL CARBON SIN COSTURA 406.4 X 26.2 MM. (16" CED. 100)
01302095	TSC3/4XXSE	0.0000	0.0000	0.0000	0.0000	TUBO DE ACERO AL CARBON SIN COSTURA 026.7 X 07.8 MM. (3/4" CED. XXS)
01302096	TSC1XXSE	0.0000	0.0000	675.3673	669.5125	TUBO DE ACERO AL CARBON SIN COSTURA 033.4 X 09.1 MM. (1" CED. XXS)
01302097	THD4	0.0000	0.0000	11353.6500	11353.6494	TUBO DE HIERRO DULCTIL DE 100 MM. (4")
01102556	TAJUSTE21/2	0.0000	0.0000	0.0000	0.0000	TUBO DE AJUSTE TOLCO DE 064 MM. (2 1/2") B3089
01302098	TPVC380	0.0000	0.0000	121.2400	121.2400	TUBO DE PVC DE 075 MM. (3" CED. 80)
01302099	TPPR20	0.0000	0.0000	11.8300	11.8300	TUBO DE POLIPROPILENO PLUS DE 020 MM.
01302100	TPPR25	0.0000	0.0000	21.9600	21.9600	TUBO DE POLIPROPILENO PLUS DE 025 MM.
01302101	TPPR32	0.0000	0.0000	40.0700	40.0700	TUBO DE POLIPROPILENO PLUS DE 032 MM.
01302102	TPPR40	0.0000	0.0000	66.1400	66.1400	TUBO DE POLIPROPILENO PLUS DE 040 MM.
01302103	TPPR50	0.0000	0.0000	99.4500	99.4500	TUBO DE POLIPROPILENO PLUS DE 050 MM.
01302104	TSC340TM	0.0000	0.0000	2499.1118	2029.5120	TUBO DE ACERO AL CARBON SIN COSTURA 088.9 X 05.5 MM. (3" CED. 40)
01302094	TSC4120E	0.0000	0.0000	1155.3340	1155.3340	TUBO DE ACERO AL CARBON SIN COSTURA 114.3 X 11.1 MM. (4" CED. 120)
01102612	SOPANT2AF411	0.0000	0.0000	32.0300	32.0320	SOPORTE ANTISISMICO AF411 P TUBO DE 051 MM. (2")
01302105	TCR1M	0.0000	0.0000	110.0100	110.0100	TUBO DE COBRE RIGIDO DE 025 MM. TIPO M (1")
01302106	TSC1/240AI316	0.0000	0.0000	335.6628	335.6628	TUBO A/INOX. S/COSTURA T-316 DE 021.3 X 02.7 MM. (1/2" CED 40)
01302107	TSC3/440AI316	0.0000	0.0000	285.2125	299.4847	TUBO A/INOX. S/COSTURA T-316 DE 026.7 X 02.9 MM. (3/4" CED 40)
01302108	TSC140AI316	0.0000	0.0000	444.9983	444.9983	TUBO A/INOX. S/COSTURA T-316 DE 033.4 X 03.4 MM. (1" CED 40)
